Image_ID,Original_Prediction,Corrupted_Prediction,Ground_Truth,Confidence,VSPS,TaskConsistency,TaskSuccess,VSQ
2450,1,1,1,1.0,0.6767481565475464,1,1,0.8706992655992508
2451,8,8,8,0.9999609,0.30230045318603516,1,1,0.7209123611450196
2452,2,2,2,0.9996525,0.6634806394577026,1,1,0.8653227597475053
2453,3,3,3,0.99966526,0.6836708188056946,1,1,0.8734013795852662
2454,1,1,1,0.49362117,0.5473613142967224,1,1,0.7176687642931938
2455,3,3,6,0.97387546,0.7922191619873047,1,0,0.9116627544164658
2456,8,8,8,0.9971769,0.3906662166118622,1,1,0.755701869726181
2457,6,6,6,0.999998,0.4066750109195709,1,1,0.7626696050167084
2458,8,8,8,0.99982494,0.8267093300819397,1,1,0.9306487172842026
2459,5,5,5,0.98703265,0.6182262897491455,1,1,0.8446970462799073
2460,9,9,9,0.9999989,0.3640012741088867,1,1,0.7456003040075303
2461,0,0,0,0.53313583,0.7996573448181152,1,1,0.8264901041984558
2462,1,1,1,1.0,0.7435809373855591,1,1,0.897432377934456
2463,0,0,0,0.6672059,0.6548563241958618,1,1,0.7953837245702744
2464,2,2,2,0.74022263,0.6416367292404175,1,1,0.8046992182731629
2465,9,9,9,0.99999785,0.34662723541259766,1,1,0.7386504650115967
2466,2,2,2,0.9734629,0.40321701765060425,1,1,0.7559793889522552
2467,9,9,9,0.9999988,0.5059800148010254,1,1,0.8023917704820633
2468,0,0,0,0.61644703,0.803449809551239,1,1,0.8446693301200867
2469,9,9,9,1.0,0.7538632750511169,1,1,0.9015453130006791
2470,7,7,7,0.9999975,0.9046851992607117,1,1,0.9618735760450363
2471,8,8,8,0.9897204,0.8098684549331665,1,1,0.9218914717435838
2472,5,5,5,0.9987287,0.3517245054244995,1,1,0.7404355466365815
2473,8,8,0,0.7176168,0.5790612101554871,1,0,0.7751478493213654
2474,6,6,6,0.98988837,0.6299049854278564,1,1,0.8499396711587905
2475,6,6,6,0.99907637,0.8031985759735107,1,1,0.9210947036743165
2476,8,8,8,0.9998777,0.8538830280303955,1,1,0.9415287464857102
2477,1,1,1,0.98469377,0.46977487206459045,1,1,0.784848701953888
2478,6,6,6,0.9999566,0.41728734970092773,1,1,0.7669062703847885
2479,5,5,5,0.9797546,0.2658470571041107,1,1,0.7022897481918335
2480,8,8,8,0.9999745,0.6445878148078918,1,1,0.8578300327062607
2481,7,7,7,0.9989594,0.8053552508354187,1,1,0.9219339936971664
2482,9,9,9,0.99557686,0.5844998359680176,1,1,0.8329153150320053
2483,2,2,2,0.9991974,0.3285118341445923,1,1,0.731244221329689
2484,1,1,1,0.9999883,0.6091433763504028,1,1,0.843655014038086
2485,6,6,6,0.9999999,0.5635000467300415,1,1,0.8253999918699265
2486,7,7,7,0.85162693,0.8964703679084778,1,1,0.9289135307073594
2487,5,5,5,0.7766488,0.428000271320343,1,1,0.72652987241745
2488,6,6,6,0.99937433,0.6864383220672607,1,1,0.8744501918554306
2489,3,3,3,0.99983907,0.6866180300712585,1,1,0.874615028500557
2490,0,0,0,0.98730683,0.6103171110153198,1,1,0.8415882110595704
2491,9,9,9,0.9999994,0.7904484272003174,1,1,0.9161792546510696
2492,8,8,8,0.9999037,0.5792936682701111,1,1,0.831698203086853
2493,9,9,9,0.9999677,0.39911389350891113,1,1,0.7596390932798386
2494,4,4,5,0.59096706,0.5559725761413574,1,0,0.7405824407935143
2495,8,8,9,0.6060358,0.6371645927429199,1,0,0.776073007285595
2496,9,9,9,0.98879915,0.4891270399093628,1,1,0.7934106528759003
2497,9,9,9,0.99997973,0.6702439188957214,1,1,0.868093517422676
2498,3,3,3,0.9999869,0.6926275491714478,1,1,0.8770484000444412
2499,2,2,6,0.63161653,0.7567121982574463,1,0,0.8290081918239594
2500,4,4,4,0.99972373,0.6901580095291138,1,1,0.876007953286171
2501,4,4,4,0.99613345,0.7493579387664795,1,1,0.8989698678255081
2502,8,8,8,0.9998373,0.6798873543739319,1,1,0.8719224005937576
2503,8,8,8,0.9997353,0.6017353534698486,1,1,0.84064120054245
2504,1,1,1,0.9964855,0.4835289418697357,1,1,0.7927086770534516
2505,7,7,7,0.9945322,0.5778904557228088,1,1,0.830062633752823
2506,3,3,3,0.9999198,0.5723203420639038,1,1,0.828912091255188
2507,0,0,0,0.8492686,0.4253554940223694,1,1,0.7399959295988083
2508,6,6,6,0.9451646,0.6147307753562927,1,1,0.8349252372980118
2509,2,2,2,0.88518745,0.4232718348503113,1,1,0.7463462263345719
2510,4,4,4,0.9925524,0.49172893166542053,1,1,0.7952020555734635
2511,1,1,8,0.8211722,0.47941160202026367,1,0,0.7559990853071213
2512,2,2,2,0.99997497,0.5500170588493347,1,1,0.820001819729805
2513,2,2,2,0.99999964,0.6714259386062622,1,1,0.8685703039169312
2514,9,9,9,0.9981097,0.5281453728675842,1,1,0.8108800947666168
2515,2,2,2,0.9919224,0.687349796295166,1,1,0.8733243972063065
2516,2,2,2,0.9814154,0.5324679613113403,1,1,0.8092702716588974
2517,9,9,9,0.99982077,0.44849440455436707,1,1,0.7793619126081467
2518,7,7,7,0.99998975,0.5165649652481079,1,1,0.8066239327192307
2519,4,4,4,0.85123986,0.5300545692443848,1,1,0.7822697997093201
2520,1,1,1,0.86169547,0.4277907609939575,1,1,0.7434554010629655
2521,9,9,9,0.9997371,0.5878831148147583,1,1,0.8351006627082825
2522,1,1,1,0.99683434,0.29879093170166016,1,1,0.7188832402229309
2523,2,4,4,0.5293915,0.5984896421432495,0,1,0.3452741652727127
2524,3,3,3,0.96498126,0.7180746793746948,1,1,0.8802261203527451
2525,1,1,5,0.9960173,0.5808424949645996,1,0,0.831540459394455
2526,3,3,3,0.81135076,0.5307983756065369,1,1,0.7745895087718964
2527,8,8,8,0.998963,0.49950188398361206,1,1,0.7995933622121811
2528,9,9,9,0.9999974,0.45388656854629517,1,1,0.7815541088581086
2529,3,3,3,0.99513453,0.6935461163520813,1,1,0.876445358991623
2530,2,2,6,0.97005415,0.6882289052009583,1,0,0.8693024009466171
2531,2,2,2,0.9999362,0.599075198173523,1,1,0.8396173268556595
2532,1,1,0,0.7305149,0.6860724687576294,1,0,0.8205319672822953
2533,7,7,8,0.43581372,0.602571964263916,1,0,0.7281915336847306
2534,9,9,9,0.9999734,0.7635884284973145,1,1,0.9054300546646119
2535,0,0,0,0.4107356,0.6713585257530212,1,1,0.7506905317306518
2536,5,5,5,0.990594,0.7292184829711914,1,1,0.8898061990737915
2537,1,1,1,0.99749005,0.582771897315979,1,1,0.8326067715883255
2538,5,5,5,0.8956687,0.4971844553947449,1,1,0.7780075252056122
2539,8,8,8,0.61900544,0.5779647827148438,1,1,0.7549870029091835
2540,2,2,2,0.9883145,0.5144304037094116,1,1,0.8034350663423538
2541,1,1,1,0.9999999,0.7829287052154541,1,1,0.9131714552640915
2542,0,0,2,0.98069394,0.6488088965415955,1,0,0.8556623429059982
2543,3,3,3,0.998386,0.5344544649124146,1,1,0.813458999991417
2544,2,2,2,0.9999732,0.6935687065124512,1,1,0.8774221211671829
2545,4,4,4,0.99988174,0.6142850518226624,1,1,0.8456903755664826
2546,8,8,8,0.99999523,0.8408241271972656,1,1,0.9363287001848222
2547,4,4,4,0.9999752,0.48903799057006836,1,1,0.7956102371215821
2548,0,0,0,0.9099157,0.5219640731811523,1,1,0.7907687723636627
2549,3,4,6,0.5031045,0.7695877552032471,0,0,0.4084560051560402
2550,4,4,4,0.9998734,0.623855471611023,1,1,0.8495168745517732
2551,2,2,2,0.8396497,0.620529294013977,1,1,0.8161416500806808
2552,9,9,9,0.99567443,0.7274883985519409,1,1,0.8901302456855774
2553,8,8,8,0.9999956,0.7339667081832886,1,1,0.8935858070850373
2554,4,4,4,0.96077156,0.5142015218734741,1,1,0.7978349268436432
2555,7,7,7,0.99653107,0.4200783371925354,1,1,0.7673375546932221
2556,6,6,6,0.99661225,0.5022699236869812,1,1,0.8002304166555405
2557,2,2,2,0.9999858,0.6594090461730957,1,1,0.8637607902288438
2558,4,4,4,0.99991083,0.6381528973579407,1,1,0.8552433252334595
2559,7,7,7,0.9999937,0.7559536695480347,1,1,0.9023802042007447
2560,7,7,7,0.99829966,0.29851168394088745,1,1,0.7190646022558213
2561,6,6,6,0.99999905,0.6338109970092773,1,1,0.8535242080688477
2562,4,4,4,0.9931543,0.448316752910614,1,1,0.7779575556516648
2563,2,2,2,0.99999964,0.8485428094863892,1,1,0.939417052268982
2564,2,2,2,0.9997991,0.45862478017807007,1,1,0.7834097266197205
2565,3,3,3,0.98455656,0.7702670693397522,1,1,0.9050181478261948
2566,2,2,2,0.9999825,0.6078792810440063,1,1,0.8431482136249543
2567,4,4,4,0.59915364,0.6183779835700989,1,1,0.7671819210052491
2568,9,9,9,0.999887,0.6536208987236023,1,1,0.8614257574081421
2569,0,0,0,0.9996933,0.6767704486846924,1,1,0.8706468343734741
2570,0,0,0,0.84412605,0.4475950598716736,1,1,0.747863233089447
2571,9,9,9,0.9959539,0.529961347579956,1,1,0.8111753195524216
2572,6,6,6,0.9996451,0.7207502126693726,1,1,0.8882291138172149
2573,5,5,5,0.7387218,0.6407350301742554,1,1,0.8040383696556092
2574,8,8,8,1.0,0.7965909242630005,1,1,0.9186363726854325
2575,5,5,5,0.86388004,0.6594052910804749,1,1,0.8365381300449372
2576,2,2,2,0.99998844,0.4504879117012024,1,1,0.7801928579807282
2577,4,4,4,0.9999999,0.625802755355835,1,1,0.8503210753202439
2578,8,8,8,0.9927885,0.5520820021629333,1,1,0.8193905055522919
2579,8,8,8,0.9982016,0.3741914927959442,1,1,0.7493169158697128
2580,3,3,6,0.8417507,0.5601959824562073,1,0,0.7924285382032394
2581,4,4,4,0.99371815,0.6300820708274841,1,1,0.8507764548063279
2582,5,5,5,0.9999994,0.6492112874984741,1,1,0.8596843987703324
2583,7,7,7,0.9993049,0.7140814065933228,1,1,0.8854935377836228
2584,6,6,6,0.9984711,0.56309574842453,1,1,0.8249325156211853
2585,3,3,3,0.96746314,0.3735365867614746,1,1,0.7429072707891464
2586,7,7,7,0.74986124,0.6129540205001831,1,1,0.7951538532972336
2587,0,0,0,0.99677354,0.5441889762878418,1,1,0.8170302987098694
2588,3,3,4,0.81102055,0.5615445375442505,1,0,0.7868219316005707
2589,0,0,0,0.7442528,0.7547847628593445,1,1,0.8507644653320313
2590,8,2,5,0.28830495,0.3842981457710266,0,0,0.21138025149703027
2591,8,8,8,0.999853,0.6607386469841003,1,1,0.8642660617828369
2592,7,7,2,0.7212193,0.7768253087997437,1,0,0.854973989725113
2593,8,8,8,0.9999945,0.6079840064048767,1,1,0.8431925028562546
2594,0,0,0,0.9978879,0.43974560499191284,1,1,0.7754758268594742
2595,4,4,4,1.0,0.4594634175300598,1,1,0.7837853699922562
2596,9,9,9,0.52297443,0.48948270082473755,1,1,0.7003879666328431
2597,7,7,2,0.95985407,0.4793649911880493,1,0,0.783716806769371
2598,3,3,3,0.98774624,0.5177180171012878,1,1,0.8046364605426789
2599,3,3,6,0.957758,0.5572262406349182,1,0,0.8144421070814133
2600,8,8,8,0.99999166,0.7567039728164673,1,1,0.9026799231767655
2601,1,1,1,0.9999999,0.638157844543457,1,1,0.8552631109952926
2602,6,6,6,1.0,0.458716481924057,1,1,0.7834865957498551
2603,0,0,0,0.88537306,0.5118524432182312,1,1,0.7818155884742737
2604,8,8,8,0.99653435,0.36093005537986755,1,1,0.7436788976192474
2605,4,4,4,0.9759713,0.49311333894729614,1,1,0.7924395948648453
2606,3,3,3,0.70969063,0.6126717925071716,1,1,0.7870068520307542
2607,1,1,1,1.0,0.643528938293457,1,1,0.857411578297615
2608,4,4,4,1.0,0.3817768096923828,1,1,0.7527107268571854
2609,7,7,5,0.5066179,0.5547146797180176,1,0,0.7232094541192056
2610,2,2,2,0.99996364,0.5345194935798645,1,1,0.8138005286455154
2611,4,4,4,0.9998752,0.43278032541275024,1,1,0.7730871737003326
2612,3,3,3,0.87463844,0.3381017744541168,1,1,0.7101684063673019
2613,6,6,6,0.99845517,0.7464174032211304,1,1,0.8982580035924912
2614,0,0,0,0.99261135,0.8055094480514526,1,1,0.9207260489463807
2615,7,7,7,0.9996252,0.7623312473297119,1,1,0.904857549071312
2616,1,1,1,0.9999887,0.6155850291252136,1,1,0.8462317496538163
2617,3,3,3,0.9999783,0.5261697769165039,1,1,0.8104635775089264
2618,5,5,5,0.9999032,0.3151546120643616,1,1,0.7260424911975861
2619,7,7,7,0.9999956,0.8361683487892151,1,1,0.9344664633274079
2620,1,1,1,0.9999857,0.7174416184425354,1,1,0.8869737893342973
2621,8,8,8,0.99998546,0.8897585868835449,1,1,0.9559005320072175
2622,0,0,0,0.8203088,0.657960057258606,1,1,0.827245792746544
2623,4,4,4,0.9999248,0.6715162992477417,1,1,0.8685914725065231
2624,8,8,8,0.9995566,0.5888452529907227,1,1,0.8354494273662567
2625,2,2,2,0.9999981,0.6343236565589905,1,1,0.8537290781736374
2626,7,7,7,0.9976101,0.8289047479629517,1,1,0.9310839176177979
2627,7,7,7,0.9993536,0.7104323506355286,1,1,0.8840436607599258
2628,0,0,0,0.9902048,0.7043159604072571,1,1,0.8797673463821412
2629,2,2,2,0.96062005,0.5445810556411743,1,1,0.809956431388855
2630,2,2,2,0.9925552,0.4707409739494324,1,1,0.7868074387311936
2631,4,4,4,0.9999993,0.5894641876220703,1,1,0.8357855290174485
2632,3,3,3,0.978209,0.6738413572311401,1,1,0.8651783436536788
2633,3,3,3,0.999987,0.532625675201416,1,1,0.813047680258751
2634,9,9,1,0.9711203,0.36379989981651306,1,0,0.7397440195083619
2635,2,4,6,0.31495985,0.6934890747070312,0,0,0.340387599170208
2636,1,1,1,0.99994457,0.7082091569900513,1,1,0.8832725793123246
2637,6,6,6,0.9942621,0.6085089445114136,1,1,0.8422559976577759
2638,4,4,4,0.9919121,0.6998785734176636,1,1,0.8783338516950607
2639,6,6,6,0.99995697,0.6539053320884705,1,1,0.8615535229444504
2640,7,7,7,0.95924336,0.6856505274772644,1,1,0.8661088913679122
2641,4,4,4,0.9999567,0.7582935094833374,1,1,0.9033087491989136
2642,7,7,7,0.9999957,0.7391074299812317,1,1,0.8956421107053757
2643,3,3,3,0.5758443,0.6566348075866699,1,1,0.7778227850794792
2644,8,8,8,0.9969248,0.4418114423751831,1,1,0.7761095494031907
2645,1,1,1,0.9999949,0.6564527750015259,1,1,0.8625800848007202
2646,3,3,3,0.99998796,0.47152191400527954,1,1,0.7886063545942307
2647,1,1,1,0.99999905,0.5215188264846802,1,1,0.8086073398590088
2648,4,4,4,0.99987733,0.6701705455780029,1,1,0.8680436939001084
2649,6,6,6,1.0,0.2737603485584259,1,1,0.7095041424036026
2650,2,2,5,0.9281179,0.6091587543487549,1,0,0.8292870730161668
2651,5,5,5,0.5581827,0.8775580525398254,1,1,0.8626597627997399
2652,7,7,7,0.9999651,0.6722362041473389,1,1,0.8688874959945678
2653,4,4,4,1.0,0.6614013910293579,1,1,0.8645605593919754
2654,5,5,5,0.99535674,0.2883560359477997,1,1,0.7144137620925903
2655,4,4,4,0.92946845,0.4054732024669647,1,1,0.7480829805135727
2656,9,9,9,0.9999554,0.4270901381969452,1,1,0.7708271473646164
2657,7,7,7,0.9969784,0.44252362847328186,1,1,0.7764051377773286
2658,7,7,7,0.9999999,0.7495713829994202,1,1,0.899828526377678
2659,2,2,2,0.9997305,0.6385782361030579,1,1,0.8553773999214173
2660,3,3,3,0.9921469,0.43867403268814087,1,1,0.7738990038633347
2661,3,3,3,0.99989295,0.8450480103492737,1,1,0.9379977941513062
2662,6,6,6,0.99977845,0.6466747522354126,1,1,0.8586255878210067
2663,7,7,7,0.9999974,0.7752558588981628,1,1,0.9101018249988556
2664,4,4,4,0.9998292,0.7308322191238403,1,1,0.8922987222671509
2665,1,1,1,0.99327916,0.45356935262680054,1,1,0.7800835698843003
2666,6,6,6,0.75727135,0.6759204864501953,1,1,0.821822464466095
2667,1,1,1,0.9991054,0.5652096271514893,1,1,0.8259049355983734
2668,0,2,0,0.47700852,0.3231824040412903,0,0,0.22467466592788696
2669,6,6,6,0.98477894,0.47307997941970825,1,1,0.7861877769231796
2670,9,9,9,0.9992353,0.3094029724597931,1,1,0.7236082464456559
2671,6,6,6,0.99997616,0.7931506633758545,1,1,0.917255499958992
2672,0,0,0,0.42580748,0.7563921809196472,1,1,0.7877183720469475
2673,2,2,2,0.9999604,0.5927441716194153,1,1,0.8370897591114045
2674,0,0,0,0.9319187,0.8088407516479492,1,1,0.9099200397729874
2675,2,2,2,0.9959015,0.6780065298080444,1,1,0.8703829169273376
2676,4,4,4,0.9798299,0.6437402367591858,1,1,0.8534620851278305
2677,7,7,7,0.9956748,0.5170599222183228,1,1,0.8059589296579361
2678,0,0,0,0.9999982,0.6746625900268555,1,1,0.8698646813631058
2679,0,0,0,0.40237445,0.6979552507400513,1,1,0.7596569910645485
2680,0,0,0,0.9999727,0.6941425204277039,1,1,0.8776515573263168
2681,0,0,0,0.9993525,0.5745236873626709,1,1,0.8296799868345262
2682,7,7,7,0.99888355,0.8032053709030151,1,1,0.9210588574409485
2683,5,5,5,1.0,0.6407692432403564,1,1,0.8563077002763748
2684,3,3,3,0.82002217,0.48195934295654297,1,1,0.7567881673574448
2685,2,2,2,0.9946761,0.6033737659454346,1,1,0.8402847319841386
2686,7,7,7,0.9995017,0.8260388374328613,1,1,0.9303158789873124
2687,8,8,8,0.9999722,0.7928891777992249,1,1,0.917150115966797
2688,2,2,5,0.97323203,0.5983847379684448,1,0,0.8340002983808518
2689,3,3,5,0.5126324,0.7423437833786011,1,0,0.7994639992713928
2690,6,6,2,0.5456794,0.6548769474029541,1,0,0.7710866600275039
2691,2,2,2,0.9999999,0.6850955486297607,1,1,0.8740381926298142
2692,8,8,8,0.99999225,0.28116607666015625,1,1,0.7124648839235306
2693,9,9,9,1.0,0.46511757373809814,1,1,0.7860470324754716
2694,1,1,1,1.0,0.6448503732681274,1,1,0.8579401522874832
2695,2,2,2,0.9997987,0.6177024841308594,1,1,0.8470407336950303
2696,2,2,2,0.9990694,0.7725569009780884,1,1,0.9088366478681564
2697,0,0,0,0.9695758,0.6045681834220886,1,1,0.8357424467802048
2698,3,3,3,0.9985971,0.5827280282974243,1,1,0.8328106254339218
2699,4,4,4,0.99999964,0.791309118270874,1,1,0.9165235757827759
2700,9,9,9,0.9999311,0.47878116369247437,1,1,0.7914986848831177
2701,1,1,1,0.6970283,0.7736290097236633,1,1,0.848857256770134
2702,6,6,6,0.9929351,0.7868894338607788,1,1,0.9133428037166595
2703,9,9,9,0.99538064,0.6492303609848022,1,1,0.8587682753801347
2704,0,0,0,0.5233411,0.5142084956169128,1,1,0.7103516206145287
2705,0,0,8,0.96008575,0.4945298433303833,1,0,0.7898290902376175
2706,3,3,3,0.9956149,0.8597933053970337,1,1,0.9430403023958207
2707,6,6,6,0.999985,0.6609969139099121,1,1,0.864395758509636
2708,4,4,4,0.99962735,0.671430766582489,1,1,0.8684977740049362
2709,6,6,6,0.9997868,0.5365991592407227,1,1,0.8145970195531845
2710,7,7,7,0.99982697,0.697166919708252,1,1,0.8788321703672409
2711,5,5,5,0.9998802,0.7375178933143616,1,1,0.8949831992387771
2712,1,1,1,0.98702407,0.41915658116340637,1,1,0.7650674492120744
2713,8,8,8,0.9999995,0.8310284614562988,1,1,0.9324112981557846
2714,9,9,9,0.99954164,0.5207552909851074,1,1,0.8082104474306107
2715,0,0,0,1.0,0.6766123175621033,1,1,0.8706449300050736
2716,5,5,5,0.9651608,0.7176439762115479,1,1,0.8800897508859635
2717,0,0,0,0.9833982,0.6252051591873169,1,1,0.8467617005109787
2718,5,5,5,0.9888889,0.6110043525695801,1,1,0.8421795338392258
2719,2,2,4,0.6524113,0.8411505222320557,1,0,0.8669424653053284
2720,3,3,3,0.9999912,0.4157382845878601,1,1,0.7662935584783555
2721,8,8,8,0.99729353,0.4608287811279297,1,1,0.7837902158498764
2722,5,5,5,0.9989215,0.6355606317520142,1,1,0.854008561372757
2723,2,2,2,0.9894756,0.7171322703361511,1,1,0.8847480326890946
2724,0,0,0,0.99957424,0.7146104574203491,1,1,0.8857590407133102
2725,8,8,8,0.8835816,0.2811642289161682,1,1,0.6891820043325425
2726,5,5,5,0.7503524,0.5141006112098694,1,1,0.755710718035698
2727,9,9,9,0.9999993,0.5481908917427063,1,1,0.8192762106657029
2728,2,2,2,0.99999833,0.6320528984069824,1,1,0.852820834517479
2729,3,3,5,0.9285233,0.759574294090271,1,0,0.8895343810319901
2730,6,6,6,0.9989347,0.6501930952072144,1,1,0.8598641842603684
2731,5,5,5,0.9951692,0.5275087356567383,1,1,0.810037335753441
2732,7,7,7,0.99999213,0.8232605457305908,1,1,0.929302641749382
2733,3,3,3,1.0,0.817992091178894,1,1,0.9271968394517899
2734,7,7,7,0.9996728,0.4208587408065796,1,1,0.7682780534029008
2735,2,2,2,0.9997135,0.6329094767570496,1,1,0.8531064838171005
2736,9,9,8,0.73272574,0.6477014422416687,1,0,0.8056257337331771
2737,8,8,8,0.7262755,0.5391494631767273,1,1,0.7609148889780045
2738,4,4,4,0.9888481,0.6788193583488464,1,1,0.8692973703145981
2739,2,2,2,1.0,0.8052695989608765,1,1,0.9221078425645829
2740,1,1,1,0.99999833,0.3322908282279968,1,1,0.7329160064458847
2741,6,6,6,0.99999976,0.4969022274017334,1,1,0.7987608492374421
2742,2,2,2,0.9999993,0.5355054140090942,1,1,0.814202019572258
2743,9,9,9,0.9999894,0.3551648259162903,1,1,0.7420638173818589
2744,9,9,9,0.9999982,0.5096218585968018,1,1,0.8038483887910843
2745,8,8,8,0.9999857,0.5962532162666321,1,1,0.8384984284639359
2746,2,2,2,0.9905036,0.7014255523681641,1,1,0.8786709517240525
2747,3,3,3,0.9500456,0.4933395981788635,1,1,0.7873449563980103
2748,1,1,1,0.9999982,0.4451698660850525,1,1,0.7780675917863846
2749,0,0,0,0.99236697,0.5683302879333496,1,1,0.8258055090904236
2750,7,7,5,0.60017174,0.6587984561920166,1,0,0.78355373442173
2751,2,2,2,0.9997261,0.8319679498672485,1,1,0.9327324062585831
2752,3,3,3,0.9896198,0.5559118986129761,1,1,0.8202887177467346
2753,7,7,7,0.48212513,0.3354980945587158,1,1,0.6306242644786835
2754,9,9,9,0.9999747,0.5858782529830933,1,1,0.8343462526798249
2755,5,5,5,0.48699462,0.48472094535827637,1,1,0.6912873074412347
2756,9,9,9,0.9937962,0.6440213322639465,1,1,0.856367775797844
2757,1,1,1,0.999997,0.5568740367889404,1,1,0.8227490216493607
2758,1,1,1,0.99961394,0.7049353122711182,1,1,0.8818969100713729
2759,3,3,3,0.99998796,0.6243023872375488,1,1,0.8497185438871384
2760,2,2,2,0.9831887,0.6640323400497437,1,1,0.8622506707906723
2761,7,7,7,0.9954592,0.740440845489502,1,1,0.8952681750059128
2762,4,4,4,0.9982894,0.6524352431297302,1,1,0.8606319844722747
2763,4,4,4,0.9998098,0.6646243333816528,1,1,0.8658116936683655
2764,1,1,1,0.9999975,0.5122759342193604,1,1,0.8049098700284958
2765,9,9,9,0.9999691,0.7005128860473633,1,1,0.8801989883184433
2766,4,4,4,0.999587,0.6596124768257141,1,1,0.8637623965740204
2767,3,3,5,0.9756423,0.7052650451660156,1,0,0.8772344887256622
2768,5,5,5,0.9999882,0.5307121276855469,1,1,0.8122824996709824
2769,2,2,2,0.71215856,0.4300544857978821,1,1,0.7144535154104233
2770,7,7,7,0.89397013,0.6239141225814819,1,1,0.8283596754074097
2771,7,7,7,0.99996173,0.48422008752822876,1,1,0.7936803787946701
2772,6,6,6,0.9999927,0.6980095505714417,1,1,0.8792023628950119
2773,1,1,1,0.57189924,0.26651597023010254,1,1,0.6209862336516381
2774,2,2,2,0.9978452,0.5677112340927124,1,1,0.8266535252332687
2775,3,3,3,0.9998884,0.5948341488838196,1,1,0.8379113405942917
2776,7,7,7,0.9997433,0.6556183099746704,1,1,0.8621959775686264
2777,5,5,5,0.8838524,0.7087805867195129,1,1,0.8602827280759812
2778,4,4,4,0.9999925,0.3511749505996704,1,1,0.7404684782028199
2779,5,5,3,0.5930493,0.700157105922699,1,0,0.7986727029085159
2780,7,7,7,0.99213237,0.6641837358474731,1,1,0.8640999644994736
2781,7,7,7,0.99995637,0.6862984895706177,1,1,0.8745106667280198
2782,0,0,0,0.90428627,0.624459981918335,1,1,0.8306412488222122
2783,0,0,0,0.96867293,0.8224072456359863,1,1,0.9226974844932556
2784,1,1,1,0.999972,0.5489209890365601,1,1,0.8195627957582474
2785,2,2,4,0.99063677,0.5132495164871216,1,0,0.8034271657466889
2786,4,4,4,0.99988997,0.7493119835853577,1,1,0.899702787399292
2787,3,3,3,0.9836146,0.5871785879135132,1,1,0.8315943598747254
2788,3,3,7,0.39983407,0.558479905128479,1,0,0.7033587753772736
2789,9,9,9,0.9999845,0.3696332573890686,1,1,0.7478502064943314
2790,8,8,8,0.9992273,0.7689244747161865,1,1,0.9074152529239655
2791,7,7,7,0.9999993,0.8345175981521606,1,1,0.9338068932294846
2792,0,0,0,0.99998,0.6637325882911682,1,1,0.8654890298843384
2793,9,9,9,0.9998068,0.46931886672973633,1,1,0.7876889109611511
2794,0,0,0,0.98224914,0.5580928325653076,1,1,0.8196869641542435
2795,3,3,3,0.9713085,0.6112476587295532,1,1,0.8387607783079147
2796,7,7,7,0.9999256,0.5537896752357483,1,1,0.8215010017156601
2797,6,6,6,0.98639685,0.553697407245636,1,1,0.8187583416700364
2798,5,5,3,0.7658361,0.5999959111213684,1,0,0.793165597319603
2799,8,8,8,0.9997874,0.7391228675842285,1,1,0.8956066220998764
2800,4,4,4,0.9999999,0.4391828775405884,1,1,0.7756731241941452
2801,5,5,5,0.8726822,0.4999803304672241,1,1,0.7745285838842393
2802,6,6,6,0.99999726,0.4971523880958557,1,1,0.7988604068756104
2803,5,5,5,0.9999846,0.6710062026977539,1,1,0.8683994144201279
2804,7,7,3,0.5543351,0.5971627831459045,1,0,0.7497321367263794
2805,4,4,4,1.0,0.3850211203098297,1,1,0.7540084511041641
2806,2,2,2,0.91211295,0.5230855345726013,1,1,0.7916568070650101
2807,9,9,9,0.99458873,0.36348870396614075,1,1,0.7443132281303406
2808,2,2,2,0.9999733,0.785798966884613,1,1,0.9143142551183701
2809,4,4,4,0.99451643,0.5704244375228882,1,1,0.8270730674266815
2810,0,0,9,0.77871895,0.6898762583732605,1,0,0.8316942960023881
2811,2,2,2,0.9859579,0.726675271987915,1,1,0.8878616899251939
2812,0,0,0,0.9997391,0.6094730496406555,1,1,0.8437370389699936
2813,1,1,1,0.9999995,0.7026500105857849,1,1,0.8810599178075791
2814,1,1,1,0.8272444,0.5251820087432861,1,1,0.7755216926336289
2815,3,3,3,0.995858,0.6095322370529175,1,1,0.8429844975471497
2816,7,7,7,0.95087653,0.7895337343215942,1,1,0.9059888035058976
2817,9,9,9,1.0,0.4478968679904938,1,1,0.7791587501764298
2818,5,5,5,0.99947685,0.45247575640678406,1,1,0.7808856695890427
2819,1,1,1,0.9999987,0.782611072063446,1,1,0.9130441635847092
2820,6,6,6,0.99824905,0.49650341272354126,1,1,0.7982511758804322
2821,0,0,0,0.99974877,0.6804036498069763,1,1,0.8721112161874771
2822,3,3,3,0.9600873,0.5796717405319214,1,1,0.8238861620426179
2823,3,3,3,0.9962807,0.5805192589759827,1,1,0.8314638555049897
2824,7,7,7,0.9649798,0.66984623670578,1,1,0.8609344601631165
2825,2,2,2,0.99714154,0.6518301963806152,1,1,0.8601603835821152
2826,4,4,4,0.9999989,0.7672302722930908,1,1,0.9068919032812119
2827,5,5,5,0.9998685,0.7329511642456055,1,1,0.8931541681289673
2828,2,2,2,0.9999819,0.6773724555969238,1,1,0.8709453642368317
2829,3,3,3,0.9998404,0.5822908878326416,1,1,0.8328844398260117
